"i","pos_x","pos_y"
883,-58.4015505,-34.5820292
884,-58.4016051,-34.5822351
885,-58.4018161,-34.5827784
886,-58.4020024,-34.5832698
887,-58.4020724,-34.583429
888,-58.4301588,-34.5997673
889,-58.4302917,-34.5996977
890,-58.4311275,-34.5987976
891,-58.4318978,-34.5979602
892,-58.432713,-34.5971224
893,-58.4333773,-34.5964027
894,-58.4233804,-34.5977585
895,-58.4235887,-34.5978056
896,-58.4238411,-34.5978056
897,-58.4244477,-34.5978186
898,-58.4246825,-34.5978236
899,-58.4249608,-34.5978321
900,-58.4369495,-34.590742
901,-58.436342,-34.5914012
902,-58.4357347,-34.5920509
903,-58.4357014,-34.5920872
904,-58.4356032,-34.5921907
905,-58.4348601,-34.5929543
906,-58.4340172,-34.5938491
907,-58.4331876,-34.5947704
908,-58.4322883,-34.5957182
909,-58.4205172,-34.6000144
910,-58.4190832,-34.6001529
911,-58.4149558,-34.6435213
912,-58.4161112,-34.6432577
913,-58.4136366,-34.6438263
914,-58.416126,-34.6441866
915,-58.4173569,-34.644176
916,-58.4183749,-34.6443473
917,-58.4196561,-34.6445805
918,-58.4203331,-34.6447009
919,-58.4208159,-34.6447952
920,-58.4210064,-34.6448462
921,-58.4211054,-34.6448978
922,-58.4142203,-34.6457823
923,-58.412833,-34.6455928
924,-58.4111005,-34.645297
925,-58.4097628,-34.6450688
926,-58.4097042,-34.6450588
927,-58.4083746,-34.644824
928,-58.407682,-34.6447168
929,-58.406967,-34.6445904
930,-58.4062967,-34.6444831
931,-58.4056378,-34.6443609
932,-58.4053601,-34.6443127
933,-58.4051286,-34.6442762
934,-58.405045,-34.6442624
935,-58.404897,-34.6442388
936,-58.4047835,-34.6442193
937,-58.4046668,-34.6442028
938,-58.404557,-34.644186
939,-58.4042611,-34.6441354
940,-58.4022043,-34.6437784
941,-58.4568099,-34.6046562
942,-58.4552832,-34.6036694
943,-58.4551909,-34.6036091
944,-58.4551467,-34.60358
945,-58.454212,-34.6029641
946,-58.4532568,-34.6023362
947,-58.4755648,-34.6216788
948,-58.4747361,-34.6214373
949,-58.4741985,-34.6212719
950,-58.4741292,-34.6212517
951,-58.4739102,-34.6211878
952,-58.4617088,-34.6181531
953,-58.4624308,-34.618472
954,-58.4641117,-34.6218314
955,-58.4631846,-34.6214084
956,-58.462217,-34.6210021
957,-58.4611665,-34.6205127
958,-58.4611166,-34.6204927
959,-58.4610125,-34.6204307
960,-58.454018,-34.6256106
961,-58.4539524,-34.6257282
962,-58.4534212,-34.6267764
963,-58.4594686,-34.605281
964,-58.4595581,-34.6052328
965,-58.4596348,-34.6051915
966,-58.4596796,-34.6051554
967,-58.459717,-34.605113
968,-58.4601427,-34.6042508
969,-58.4602091,-34.6041029
970,-58.4236461,-34.594799
971,-58.4247491,-34.5955281
972,-58.4480629,-34.5732102
973,-58.4472047,-34.5735795
974,-58.4471232,-34.5736158
975,-58.4334834,-34.5816768
976,-58.432539,-34.5823966
977,-58.4318612,-34.5829262
978,-58.4317136,-34.5830416
979,-58.4316714,-34.5830813
980,-58.4316122,-34.5831351
981,-58.4438752,-34.5705426
982,-58.4443006,-34.5712193
983,-58.4443597,-34.5713129
984,-58.4502186,-34.5662685
985,-58.4494767,-34.566699
986,-58.4495326,-34.5606449
987,-58.4494198,-34.5607784
988,-58.449147,-34.5610959
989,-58.4490033,-34.5612661
990,-58.4487823,-34.561532
991,-58.448727,-34.5615916
992,-58.4402031,-34.5710943
993,-58.4408709,-34.5706637
994,-58.4572662,-34.5540272
995,-58.4577623,-34.5542969
996,-58.5006871,-34.5752811
997,-58.5007791,-34.5753565
998,-58.5010781,-34.5755388
999,-58.5012334,-34.5756361
1000,-58.5023426,-34.5763424
1001,-58.5093055,-34.5806458
1002,-58.5099642,-34.5799363
1003,-58.5106108,-34.5792031
1004,-58.511301,-34.5784391
1005,-58.4803019,-34.5633416
1006,-58.4803453,-34.5633348
1007,-58.4803989,-34.5633492
1008,-58.4805562,-34.5634266
1009,-58.4815397,-34.5639342
1010,-58.481771,-34.5640531
1011,-58.4819446,-34.5641288
1012,-58.4820133,-34.5641608
1013,-58.5072135,-34.5807417
1014,-58.506055,-34.5800491
1015,-58.504955,-34.5793628
1016,-58.5038017,-34.5786604
1017,-58.4866884,-34.5689016
1018,-58.4866342,-34.568809
1019,-58.4860873,-34.5684656
1020,-58.4852729,-34.5679683
1021,-58.4851677,-34.567907
1022,-58.4759005,-34.567125
1023,-58.4819696,-34.5615963
1024,-58.4827743,-34.5619944
1025,-58.4830947,-34.5621033
1026,-58.4832506,-34.5621563
1027,-58.4833931,-34.5621961
1028,-58.4834892,-34.5622227
1029,-58.5058904,-34.5724585
1030,-58.5055083,-34.5722217
1031,-58.5054816,-34.572203
1032,-58.4951949,-34.5654557
1033,-58.4964189,-34.5661684
1034,-58.4975255,-34.5667794
1035,-58.4980702,-34.5670744
1036,-58.4986049,-34.5673773
1037,-58.4991825,-34.5676857
1038,-58.4997218,-34.5679882
1039,-58.5003141,-34.5683139
1040,-58.500783,-34.5685911
1041,-58.5015426,-34.5689692
1042,-58.5023437,-34.56935
1043,-58.5034557,-34.5698698
1044,-58.504541,-34.570372
1045,-58.4961103,-34.5641998
1046,-58.4974829,-34.5648355
1047,-58.4986365,-34.5653986
1048,-58.5048309,-34.5718582
1049,-58.5048845,-34.5717889
1050,-58.5055787,-34.5708911
1051,-58.5063458,-34.5699613
1052,-58.5062653,-34.5682393
1053,-58.5060808,-34.568464
1054,-58.5052701,-34.5694513
1055,-58.498842,-34.5756405
1056,-58.4992081,-34.5751847
1057,-58.4995955,-34.5746998
1058,-58.5003544,-34.5737493
1059,-58.5012381,-34.5726456
1060,-58.502036,-34.5716419
1061,-58.5027802,-34.570722
1062,-58.504197,-34.5689498
1063,-58.5052123,-34.5677168
1064,-58.5058515,-34.5649692
1065,-58.505938,-34.5648576
1066,-58.5059939,-34.5647678
1067,-58.5060228,-34.5646855
1068,-58.5060409,-34.564621
1069,-58.5060561,-34.5645536
1070,-58.5060748,-34.5644235
1071,-58.5060547,-34.5642988
1072,-58.5060243,-34.5641682
1073,-58.5059742,-34.5640492
1074,-58.5059295,-34.5639678
1075,-58.5058683,-34.5638946
1076,-58.5058428,-34.5638599
1077,-58.505659,-34.5637002
1078,-58.5055443,-34.5636199
1079,-58.5054244,-34.5635589
1080,-58.5052994,-34.5635159
1081,-58.5051642,-34.5634882
1082,-58.5049647,-34.563479
1083,-58.497734,-34.5737285
1084,-58.4985013,-34.5727744
1085,-58.4993887,-34.5716665
1086,-58.5001983,-34.5706618
1087,-58.5009644,-34.5697141
1088,-58.5023161,-34.568048
1089,-58.5033296,-34.5667826
1090,-58.5014459,-34.5658592
1091,-58.5004887,-34.567041
1092,-58.5004104,-34.5671378
1093,-58.4997502,-34.5679531
1094,-58.4996966,-34.5680201
1095,-58.4992271,-34.5686059
1096,-58.4991466,-34.5687082
1097,-58.4983549,-34.5696856
1098,-58.4975418,-34.5706887
1099,-58.4966339,-34.5717926
1100,-58.4934687,-34.5737857
1101,-58.4928655,-34.5745483
1102,-58.4922567,-34.5752811
1103,-58.4916556,-34.5760343
1104,-58.4915899,-34.576111
1105,-58.4991087,-34.5647338
1106,-58.4990862,-34.5648182
1107,-58.4981224,-34.566037
1108,-58.4969467,-34.5674992
1109,-58.4961235,-34.5685127
1110,-58.4956927,-34.5690265
1111,-58.4953128,-34.5695086
1112,-58.4890158,-34.5753707
1113,-58.4890825,-34.5752904
1114,-58.48941,-34.5748927
1115,-58.4864321,-34.5872746
1116,-58.4858891,-34.5869334
1117,-58.48545,-34.5866568
1118,-58.4849942,-34.5863788
1119,-58.483051,-34.5851897
1120,-58.4825978,-34.5849092
1121,-58.4821702,-34.5846351
1122,-58.4821124,-34.5863302
1123,-58.4838504,-34.5876319
1124,-58.4842037,-34.5878937
1125,-58.4846751,-34.5882578
1126,-58.5090814,-34.570023
1127,-58.5089041,-34.5701216
1128,-58.47736,-34.5912999
1129,-58.4770835,-34.5914007
1130,-58.4765517,-34.5915525
1131,-58.4764498,-34.5915952
1132,-58.4763445,-34.5916574
1133,-58.4762727,-34.5917239
1134,-58.4762131,-34.5918087
1135,-58.4761696,-34.5919051
1136,-58.4761463,-34.5919957
1137,-58.4761357,-34.5921057
1138,-58.4761306,-34.592242
1139,-58.5124665,-34.5816612
1140,-58.5127406,-34.5816628
1141,-58.5093226,-34.595324
1142,-58.5087782,-34.5950136
1143,-58.4895184,-34.5841923
1144,-58.4901845,-34.5846187
1145,-58.490908,-34.5850753
1146,-58.491448,-34.5854351
1147,-58.4920401,-34.585769
1148,-58.492562,-34.5860957
1149,-58.4931891,-34.5864767
1150,-58.4943129,-34.5871736
1151,-58.4948573,-34.5875235
1152,-58.4954313,-34.587878
1153,-58.4959816,-34.5882192
1154,-58.4965865,-34.5885808
1155,-58.4976937,-34.5892805
1156,-58.498853,-34.5899723
1157,-58.500118,-34.5907853
1158,-58.5002905,-34.5908914
1159,-58.5006753,-34.5911328
1160,-58.5007406,-34.5911738
1161,-58.5007632,-34.5911877
1162,-58.5014523,-34.5916113
1163,-58.5021172,-34.5920127
1164,-58.5027906,-34.5924159
1165,-58.5041366,-34.5932384
1166,-58.4958165,-34.5796458
1167,-58.4950647,-34.5805002
1168,-58.4942608,-34.5813674
1169,-58.4934951,-34.5822042
1170,-58.4928688,-34.5829009
1171,-58.4881659,-34.5900531
1172,-58.4888379,-34.5892987
1173,-58.4895057,-34.5885657
1174,-58.4899865,-34.5900138
1175,-58.4906415,-34.589274
1176,-58.4911135,-34.5887508
1177,-58.4912746,-34.5885723
1178,-58.4918178,-34.587988
1179,-58.4919,-34.5878995
1180,-58.4924251,-34.587317
1181,-58.4925511,-34.5871808
1182,-58.4937221,-34.5858699
1183,-58.4938304,-34.5857465
1184,-58.4944771,-34.5850284
1185,-58.4951405,-34.5842992
1186,-58.4957967,-34.5835844
1187,-58.5199782,-34.5932369
1188,-58.5196284,-34.5930375
1189,-58.5187579,-34.5925011
1190,-58.5186114,-34.5924114
1191,-58.5052236,-34.5829253
1192,-58.505268,-34.5829546
1193,-58.5058728,-34.5833376
1194,-58.5071828,-34.5841456
1195,-58.5077185,-34.5844792
1196,-58.5078486,-34.5845602
1197,-58.5085138,-34.5849645
1198,-58.5090236,-34.5852765
1199,-58.5091833,-34.5853743
1200,-58.5099012,-34.5858207
1201,-58.5103572,-34.5860989
1202,-58.5105028,-34.5861878
1203,-58.5118412,-34.5870147
1204,-58.5178441,-34.5895846
1205,-58.5166899,-34.5888692
1206,-58.5159113,-34.5883976
1207,-58.5151737,-34.5879179
1208,-58.4620305,-34.5680558
1209,-58.4627672,-34.5684779
1210,-58.4426798,-34.5508741
1211,-58.443787,-34.5515351
1212,-58.4448924,-34.5521741
1213,-58.4460289,-34.5528506
1214,-58.4471346,-34.5535238
1215,-58.4482644,-34.5541923
1216,-58.4492167,-34.5547444
1217,-58.4493149,-34.5548041
1218,-58.4663043,-34.5662519
1219,-58.4662413,-34.5662358
1220,-58.465239,-34.5656347
1221,-58.4641846,-34.5650051
1222,-58.4442089,-34.5589218
1223,-58.4441462,-34.5589807
1224,-58.4433873,-34.5598573
1225,-58.4425592,-34.5607982
1226,-58.438325,-34.587411
1227,-58.4380984,-34.587213
1228,-58.4371672,-34.5864143
1229,-58.4364033,-34.5857545
1230,-58.4363624,-34.5857171
1231,-58.4363123,-34.585675
1232,-58.4362552,-34.5856232
1233,-58.4172779,-34.5773307
1234,-58.4174249,-34.5772163
1235,-58.4174519,-34.5771932
1236,-58.417479,-34.5771702
1237,-58.4175693,-34.5770793
1238,-58.4176887,-34.5769561
1239,-58.4178771,-34.576732
1240,-58.4179641,-34.5766159
1241,-58.4180511,-34.5764912
1242,-58.4181417,-34.5763358
1243,-58.4182279,-34.576178
1244,-58.4182772,-34.5760708
1245,-58.4183084,-34.5759947
1246,-58.4183187,-34.5759637
1247,-58.4183599,-34.5758514
1248,-58.4198334,-34.5762499
1249,-58.4198568,-34.5762162
1250,-58.4198702,-34.5761726
1251,-58.4198677,-34.5761334
1252,-58.4193724,-34.5754967
1253,-58.4188199,-34.5746785
1254,-58.5135864,-34.5810668
1255,-58.5135595,-34.5810273
1256,-58.5132829,-34.5808625
1257,-58.504243,-34.5763901
1258,-58.5052803,-34.5770331
1259,-58.5064199,-34.5777394
1260,-58.5075329,-34.5784293
1261,-58.5086569,-34.5791259
1262,-58.5113058,-34.5807678
1263,-58.5122756,-34.5797041
1264,-58.5119643,-34.5800437
1265,-58.5114212,-34.5806424
1266,-58.5055249,-34.5806457
1267,-58.5055575,-34.5806272
1268,-58.5056941,-34.5804659
1269,-58.506874,-34.5791576
1270,-58.5081986,-34.5777051
1271,-58.5088513,-34.5769692
1272,-58.5096903,-34.576043
1273,-58.5085334,-34.5753622
1274,-58.5077099,-34.5762999
1275,-58.5006732,-34.5801427
1276,-58.5007879,-34.5801815
1277,-58.50098,-34.5801946
1278,-58.5021352,-34.580261
1279,-58.5022756,-34.5802703
1280,-58.5023421,-34.5802627
1281,-58.5025105,-34.5800868
1282,-58.5040745,-34.5764037
1283,-58.5039761,-34.5765122
1284,-58.5034865,-34.5770486
1285,-58.5028422,-34.5777626
1286,-58.5027824,-34.5778286
1287,-58.5026728,-34.5779494
1288,-58.5025688,-34.5780626
1289,-58.502534,-34.5781006
1290,-58.5020222,-34.5786732
1291,-58.4995816,-34.579419
1292,-58.4995375,-34.5794672
1293,-58.5018733,-34.5749152
1294,-58.5004134,-34.5765305
1295,-58.499758,-34.5772669
1296,-58.4857415,-34.5696381
1297,-58.4858499,-34.5696458
1298,-58.4859655,-34.5696697
1299,-58.4866849,-34.5700715
1300,-58.4879527,-34.5707365
1301,-58.5042156,-34.5801531
1302,-58.5041841,-34.5801853
1303,-58.5041504,-34.5802046
1304,-58.504099,-34.5802077
1305,-58.4842896,-34.5708995
1306,-58.4854383,-34.5715425
1307,-58.4867462,-34.5722371
1308,-58.4880677,-34.5729722
1309,-58.4845146,-34.5721048
1310,-58.4846511,-34.5721833
1311,-58.4847982,-34.5722678
1312,-58.4848881,-34.5723296
1313,-58.455244,-34.5501469
1314,-58.4542861,-34.5511711
1315,-58.4535612,-34.5519983
1316,-58.4528438,-34.5528237
1317,-58.4521292,-34.5536533
1318,-58.4374612,-34.5549166
1319,-58.4375366,-34.5548291
1320,-58.4382887,-34.5539555
1321,-58.4386788,-34.5535024
1322,-58.4389636,-34.5531716
1323,-58.4391019,-34.5530134
1324,-58.4445784,-34.5486894
1325,-58.4445935,-34.5486556
1326,-58.4445982,-34.5486109
1327,-58.4445908,-34.5485739
1328,-58.4445697,-34.5485307
1329,-58.4440887,-34.5476215
1330,-58.4440338,-34.5475038
1331,-58.4419653,-34.5575958
1332,-58.4427776,-34.5566362
1333,-58.4435292,-34.5557611
1334,-58.4436116,-34.5556652
1335,-58.4397032,-34.5562504
1336,-58.4397764,-34.5561663
1337,-58.4402353,-34.5556394
1338,-58.440534,-34.5552964
1339,-58.4412628,-34.5544595
1340,-58.4413782,-34.554327
1341,-58.4506256,-34.5501891
1342,-58.4514962,-34.5507813
1343,-58.4522259,-34.5512545
1344,-58.4523187,-34.5513147
1345,-58.4477695,-34.5492259
1346,-58.4485146,-34.5490976
1347,-58.4491647,-34.5489938
1348,-58.4492535,-34.5489796
1349,-58.4498432,-34.5488798
1350,-58.4499497,-34.5488618
1351,-58.4500899,-34.5488404
1352,-58.4508073,-34.5487321
1353,-58.4514213,-34.5486484
1354,-58.4515434,-34.5486305
1355,-58.4521624,-34.5485406
1356,-58.4526434,-34.548471
1357,-58.4527617,-34.5484539
1358,-58.4532687,-34.5483717
1359,-58.4534358,-34.5483379
1360,-58.4535306,-34.5482994
1361,-58.4536319,-34.5482514
1362,-58.4528489,-34.5472318
1363,-58.452681,-34.5472754
1364,-58.4524968,-34.5473107
1365,-58.4538817,-34.5495513
1366,-58.4538462,-34.5495187
1367,-58.453807,-34.5494914
1368,-58.4537738,-34.5494869
1369,-58.453733,-34.5494874
1370,-58.4535258,-34.5495151
1371,-58.4472938,-34.5470175
1372,-58.4473174,-34.5471328
1373,-58.4475238,-34.5480795
1374,-58.4477112,-34.5489499
1375,-58.4477205,-34.5489848
1376,-58.4477484,-34.5491129
1377,-58.4480227,-34.5503569
1378,-58.4500279,-34.5502935
1379,-58.449343,-34.551017
1380,-58.4488739,-34.5515238
1381,-58.4488535,-34.551546
1382,-58.4488312,-34.5515703
1383,-58.4487414,-34.5516683
1384,-58.430136,-34.5726406
1385,-58.4293911,-34.5717853
1386,-58.428399,-34.572487
1387,-58.4295164,-34.5729896
1388,-58.4363186,-34.569026
1389,-58.4352452,-34.569661
1390,-58.4341913,-34.5702801
1391,-58.4331521,-34.5708766
1392,-58.4323227,-34.5713673
1393,-58.4319201,-34.5728984
1394,-58.4325205,-34.5736124
1395,-58.4455384,-34.5611287
1396,-58.44526,-34.5614128
1397,-58.4447725,-34.5618953
1398,-58.4446347,-34.5620073
1399,-58.4349295,-34.5711036
1400,-58.4334566,-34.5694132
1401,-58.4326993,-34.5685418
1402,-58.4345056,-34.5687878
1403,-58.4338801,-34.5680663
1404,-58.4337743,-34.5679395
1405,-58.4334726,-34.5657034
1406,-58.433592,-34.5658417
1407,-58.4341027,-34.5664531
1408,-58.4348478,-34.5673229
1409,-58.4354992,-34.5680812
1410,-58.4355738,-34.5681678
1411,-58.4365713,-34.5693152
1412,-58.4315813,-34.5705159
1413,-58.4324167,-34.5700167
1414,-58.4380175,-34.5672209
1415,-58.437806,-34.5669622
1416,-58.4377574,-34.5668982
1417,-58.4349141,-34.5617921
1418,-58.4348916,-34.5619355
1419,-58.4348854,-34.5619992
1420,-58.4348948,-34.5620531
1421,-58.4349086,-34.5620881
1422,-58.4349415,-34.5621386
1423,-58.4412485,-34.5645993
1424,-58.44135,-34.564695
1425,-58.4423651,-34.5658202
1426,-58.4416078,-34.5755413
1427,-58.442038,-34.5752402
1428,-58.4421033,-34.5751945
1429,-58.4365824,-34.575824
1430,-58.4366554,-34.5758461
1431,-58.4367259,-34.575854
1432,-58.437364,-34.5759258
1433,-58.4374419,-34.5759329
1434,-58.4375121,-34.5759282
1435,-58.4375758,-34.5759109
1436,-58.4376352,-34.5758806
1437,-58.4383689,-34.575338
1438,-58.442028,-34.5715053
1439,-58.4420669,-34.5715519
1440,-58.4428031,-34.5723464
1441,-58.4396951,-34.5727608
1442,-58.4406748,-34.5737377
1443,-58.4449921,-34.5747178
1444,-58.4458807,-34.5756329
1445,-58.4436397,-34.5910028
1446,-58.4431301,-34.59076
1447,-58.4424675,-34.5904078
1448,-58.4965487,-34.5551251
1449,-58.4964049,-34.55542
1450,-58.4963373,-34.5555701
1451,-58.4962875,-34.5557019
1452,-58.4962779,-34.5557556
1453,-58.4962723,-34.555814
1454,-58.4962723,-34.5559081
1455,-58.496283,-34.5559903
1456,-58.4963097,-34.5560649
1457,-58.4963568,-34.5561488
1458,-58.4964092,-34.5562213
1459,-58.4890384,-34.571345
1460,-58.4896401,-34.5706165
1461,-58.4902702,-34.5698082
1462,-58.4848068,-34.5746518
1463,-58.4854659,-34.5738185
1464,-58.4928876,-34.5617576
1465,-58.4919203,-34.5630957
1466,-58.4909989,-34.5644538
1467,-58.4903512,-34.5653097
1468,-58.4895605,-34.5663388
1469,-58.4886227,-34.5675957
1470,-58.4878929,-34.5685302
1471,-58.4900491,-34.562202
1472,-58.4894978,-34.5629603
1473,-58.4890827,-34.5635449
1474,-58.4883116,-34.5644065
1475,-58.4873534,-34.5654975
1476,-58.4864504,-34.5664706
1477,-58.4856556,-34.5673538
1478,-58.4820606,-34.5698312
1479,-58.4825826,-34.5692323
1480,-58.4968448,-34.5487868
1481,-58.4962934,-34.549584
1482,-58.4957347,-34.5503779
1483,-58.4800381,-34.5689313
1484,-58.4800843,-34.5688775
1485,-58.4801105,-34.5688498
1486,-58.4801632,-34.5687879
1487,-58.4807737,-34.568135
1488,-58.494912,-34.5479906
1489,-58.4948544,-34.5480299
1490,-58.4944608,-34.5486071
1491,-58.4941835,-34.5489929
1492,-58.4938973,-34.549395
1493,-58.4818079,-34.5653566
1494,-58.4815123,-34.5656997
1495,-58.4810202,-34.560444
1496,-58.4811186,-34.5604505
1497,-58.4820998,-34.560954
1498,-58.4814611,-34.5598214
1499,-58.4805305,-34.5593255
1500,-58.4834036,-34.5590385
1501,-58.4824319,-34.5584828
1502,-58.4667851,-34.5508776
1503,-58.46785,-34.5514754
1504,-58.4542502,-34.5695895
1505,-58.4543738,-34.5695645
1506,-58.454552,-34.5695078
1507,-58.4548396,-34.5694044
1508,-58.4551211,-34.5693143
1509,-58.4907863,-34.5592997
1510,-58.4898363,-34.5588429
1511,-58.4888788,-34.5583855
1512,-58.4924057,-34.5580216
1513,-58.4925868,-34.5581152
1514,-58.4925941,-34.5581389
1515,-58.4925894,-34.5581638
1516,-58.4853501,-34.5545701
1517,-58.4844877,-34.5541241
1518,-58.4835649,-34.5536356
1519,-58.4826295,-34.5531411
1520,-58.4817055,-34.5526824
1521,-58.4811269,-34.5534454
1522,-58.480597,-34.5558241
1523,-58.4814519,-34.5546993
1524,-58.4820385,-34.553924
1525,-58.4832059,-34.552381
1526,-58.4838055,-34.5516018
1527,-58.4843689,-34.5508644
1528,-58.4849891,-34.5500419
1529,-58.4859849,-34.550436
1530,-58.4864419,-34.5498336
1531,-58.4768205,-34.5642988
1532,-58.4777378,-34.5632802
1533,-58.4617206,-34.5678567
1534,-58.4621919,-34.5673032
1535,-58.4639215,-34.5634774
1536,-58.4631278,-34.5643964
1537,-58.478535,-34.5517255
1538,-58.4783126,-34.5519917
1539,-58.4777398,-34.5527539
1540,-58.4777263,-34.5527718
1541,-58.4769482,-34.5538015
1542,-58.4909676,-34.5467613
1543,-58.4909253,-34.5468739
1544,-58.4909226,-34.5469258
1545,-58.4909092,-34.5469832
1546,-58.490869,-34.5470793
1547,-58.490571,-34.5475085
1548,-58.452366,-34.5651558
1549,-58.4531401,-34.5643629
1550,-58.453238,-34.5642562
1551,-58.4540649,-34.5633251
1552,-58.4548767,-34.5623886
1553,-58.4549516,-34.5622994
1554,-58.4552195,-34.5619784
1555,-58.4604187,-34.5543673
1556,-58.4596883,-34.5552096
1557,-58.4595987,-34.5553143
1558,-58.4589001,-34.5561237
1559,-58.4588066,-34.5562298
1560,-58.446127,-34.5678148
1561,-58.4470585,-34.5671646
1562,-58.4477907,-34.5666626
1563,-58.4489536,-34.5659768
1564,-58.449221,-34.5657386
1565,-58.4494829,-34.5654622
1566,-58.449821,-34.5650647
1567,-58.4506107,-34.5641143
1568,-58.4514242,-34.5631839
1569,-58.4521446,-34.5623485
1570,-58.4521924,-34.5622931
1571,-58.452233,-34.562246
1572,-58.4522785,-34.5621926
1573,-58.4523517,-34.5621112
1574,-58.4529441,-34.5614109
1575,-58.4530421,-34.561297
1576,-58.4530918,-34.5612377
1577,-58.4538229,-34.5603653
1578,-58.4313074,-34.5693732
1579,-58.4316737,-34.5691538
1580,-58.448924,-34.5645035
1581,-58.4430684,-34.5666246
1582,-58.4446215,-34.5647803
1583,-58.4383191,-34.5690025
1584,-58.4395981,-34.5679692
1585,-58.4406003,-34.5672007
1586,-58.4428896,-34.5708417
1587,-58.4428342,-34.5707913
1588,-58.4417541,-34.5698491
1589,-58.4412357,-34.5693827
1590,-58.4407674,-34.5689562
1591,-58.4407069,-34.568901
1592,-58.4406349,-34.5688373
1593,-58.4405702,-34.5687765
1594,-58.4405535,-34.5687634
1595,-58.4402523,-34.5684869
1596,-58.439735,-34.5680439
1597,-58.4392375,-34.5695373
1598,-58.4402618,-34.5751736
1599,-58.4395912,-34.5745024
1600,-58.4384907,-34.5733979
1601,-58.4410473,-34.5759885
1602,-58.4409944,-34.5759972
